Sample in Buffer,Sample in Window,TRIGGER,design_1_i/adc_interface_0_m_axis_tdata[31:0],design_1_i/adc_interface_0_m_axis_tlast,design_1_i/adc_interface_0_m_axis_tvalid,design_1_i/adc_interface_0_adc_signed_debug[15:0],design_1_i/adc_interface_0_win_coeff_out[15:0],design_1_i/adc_data[13:0],design_1_i/adc_interface_0_adc_data_original[13:0],design_1_i/adc_interface_0_adc_data_original_valid,design_1_i/xfft_0_m_axis_data_tdata[63:0],design_1_i/xfft_0_m_axis_data_tlast,design_1_i/xfft_0_m_axis_data_tvalid
Radix - UNSIGNED,UNSIGNED,UNSIGNED,SIGNED,HEX,HEX,HEX,HEX,UNSIGNED,UNSIGNED,HEX,HEX,HEX,HEX
1424,1424,0,9008,0,0,1d7f,001c,7551,9008,0,fffffba5ffffff57,0,0
1425,1425,0,9008,0,0,1e75,001c,7797,9008,0,fffffba5ffffff57,0,0
1426,1426,0,9008,0,0,1f7c,001c,8060,9008,0,fffffba5ffffff57,0,0
1427,1427,0,9008,0,0,24f9,001c,12285,9008,0,fffffba5ffffff57,0,0
1428,1428,0,9008,0,0,22bf,001c,8959,9008,0,fffffba5ffffff57,0,0
1429,1429,0,9008,0,0,22de,001c,8926,9008,0,fffffba5ffffff57,0,0
1430,1430,0,9008,0,0,23f2,001c,9202,9008,0,fffffba5ffffff57,0,0
1431,1431,0,9008,0,0,2326,001c,8998,9008,0,fffffba5ffffff57,0,0
1432,1432,0,9008,0,0,236e,001c,9070,9008,0,fffffba5ffffff57,0,0
1433,1433,0,9008,0,0,237a,001c,9082,9008,0,fffffba5ffffff57,0,0
1434,1434,0,9008,0,0,2130,001c,8496,9008,0,fffffba5ffffff57,0,0
1435,1435,0,9008,0,0,2020,001c,8224,9008,0,fffffba5ffffff57,0,0
1436,1436,0,9008,0,0,1f03,001c,7939,9008,0,fffffba5ffffff57,0,0
1437,1437,0,9008,0,0,1dc8,001c,7624,9008,0,fffffba5ffffff57,0,0
1438,1438,0,9008,0,0,1cef,001c,7407,9008,0,fffffba5ffffff57,0,0
1439,1439,0,9008,0,0,1ce1,001c,7393,9008,0,fffffba5ffffff57,0,0
1440,1440,0,9008,0,0,1d20,001c,7456,9008,0,fffffba5ffffff57,0,0
1441,1441,0,9008,0,0,1dc5,001c,7621,9008,0,fffffba5ffffff57,0,0
1442,1442,0,9008,0,0,1eea,001c,7914,9008,0,fffffba5ffffff57,0,0
1443,1443,0,9008,0,0,2046,001c,8262,9008,0,fffffba5ffffff57,0,0
1444,1444,0,9008,0,0,2166,001c,8550,9008,0,fffffba5ffffff57,0,0
1445,1445,0,9008,0,0,2255,001c,8789,9008,0,fffffba5ffffff57,0,0
1446,1446,0,9008,0,0,2301,001c,8961,9008,0,fffffba5ffffff57,0,0
1447,1447,0,9008,0,0,2339,001c,9017,9008,0,fffffba5ffffff57,0,0
1448,1448,0,9008,0,0,22d4,001c,8916,9008,0,fffffba5ffffff57,0,0
1449,1449,0,9008,0,0,21da,001c,8666,9008,0,fffffba5ffffff57,0,0
1450,1450,0,9008,0,0,20c4,001c,8388,9008,0,fffffba5ffffff57,0,0
1451,1451,0,9008,0,0,1faa,001c,8106,9008,0,fffffba5ffffff57,0,0
1452,1452,0,9008,0,0,1e91,001c,7825,9008,0,fffffba5ffffff57,0,0
1453,1453,0,9008,0,0,1d65,001c,7525,9008,0,fffffba5ffffff57,0,0
1454,1454,0,9008,0,0,1cd2,001c,7378,9008,0,fffffba5ffffff57,0,0
1455,1455,0,9008,0,0,1cfa,001c,7418,9008,0,fffffba5ffffff57,0,0
1456,1456,0,9008,0,0,1d69,001c,7529,9008,0,fffffba5ffffff57,0,0
1457,1457,0,9008,0,0,1e38,001c,7736,9008,0,fffffba5ffffff57,0,0
1458,1458,0,9008,0,0,1f8a,001c,8074,9008,0,fffffba5ffffff57,0,0
1459,1459,0,9008,0,0,20b5,001c,8373,9008,0,fffffba5ffffff57,0,0
1460,1460,0,9008,0,0,21ec,001c,8684,9008,0,fffffba5ffffff57,0,0
1461,1461,0,9008,0,0,22bd,001c,8893,9008,0,fffffba5ffffff57,0,0
1462,1462,0,9008,0,0,2333,001c,9019,9008,0,fffffba5ffffff57,0,0
1463,1463,0,9008,0,0,232f,001c,9023,9008,0,fffffba5ffffff57,0,0
1464,1464,0,9008,0,0,236d,001c,9069,9008,0,fffffba5ffffff57,0,0
1465,1465,0,9008,0,0,237d,001c,9085,9008,0,fffffba5ffffff57,0,0
1466,1466,0,9008,0,0,217f,001c,8575,9008,0,fffffba5ffffff57,0,0
1467,1467,0,9008,0,0,2f3f,001c,12095,9008,0,fffffba5ffffff57,0,0
1468,1468,0,9008,0,0,1fde,001c,8150,9008,0,fffffba5ffffff57,0,0
1469,1469,0,9008,0,0,1ddf,001c,7645,9008,0,fffffba5ffffff57,0,0
1470,1470,0,9008,0,0,1dfe,001c,7550,9008,0,fffffba5ffffff57,0,0
1471,1471,0,9008,0,0,1ddb,001c,7371,9008,0,fffffba5ffffff57,0,0
1472,1472,0,9008,0,0,1d1b,001c,7451,9008,0,fffffba5ffffff57,0,0
1473,1473,0,9008,0,0,1dc5,001c,7621,9008,0,fffffba5ffffff57,0,0
1474,1474,0,9008,0,0,1eb9,001c,7865,9008,0,fffffba5ffffff57,0,0
1475,1475,0,9008,0,0,2015,001c,8213,9008,0,fffffba5ffffff57,0,0
1476,1476,0,9008,0,0,2146,001c,8518,9008,0,fffffba5ffffff57,0,0
1477,1477,0,9008,0,0,2261,001c,8801,9008,0,fffffba5ffffff57,0,0
1478,1478,0,9008,0,0,2317,001c,8983,9008,0,fffffba5ffffff57,0,0
1479,1479,0,9008,0,0,230c,001c,8972,9008,0,fffffba5ffffff57,0,0
1480,1480,0,9008,0,0,22bb,001c,8891,9008,0,fffffba5ffffff57,0,0
1481,1481,0,9008,0,0,2224,001c,8740,9008,0,fffffba5ffffff57,0,0
1482,1482,0,9008,0,0,20ff,001c,8447,9008,0,fffffba5ffffff57,0,0
1483,1483,0,9008,0,0,1f9c,001c,8092,9008,0,fffffba5ffffff57,0,0
1484,1484,0,9008,0,0,1e56,001c,7766,9008,0,fffffba5ffffff57,0,0
1485,1485,0,9008,0,0,1da1,001c,7585,9008,0,fffffba5ffffff57,0,0
1486,1486,0,9008,0,0,1cff,001c,7423,9008,0,fffffba5ffffff57,0,0
1487,1487,0,9008,0,0,1cde,001c,7390,9008,0,fffffba5ffffff57,0,0
1488,1488,0,9008,0,0,1d3b,001c,7483,9008,0,fffffba5ffffff57,0,0
1489,1489,0,9008,0,0,1e21,001c,7713,9008,0,fffffba5ffffff57,0,0
1490,1490,0,9008,0,0,1f52,001c,8018,9008,0,fffffba5ffffff57,0,0
1491,1491,0,9008,0,0,20bb,001c,8379,9008,0,fffffba5ffffff57,0,0
1492,1492,0,9008,0,0,21c3,001c,8643,9008,0,fffffba5ffffff57,0,0
1493,1493,0,9008,0,0,22b5,001c,8885,9008,0,fffffba5ffffff57,0,0
1494,1494,0,9008,0,0,230d,001c,8973,9008,0,fffffba5ffffff57,0,0
1495,1495,0,9008,0,0,230b,001c,8971,9008,0,fffffba5ffffff57,0,0
1496,1496,0,9008,0,0,2290,001c,8848,9008,0,fffffba5ffffff57,0,0
1497,1497,0,9008,0,0,21a6,001c,8614,9008,0,fffffba5ffffff57,0,0
1498,1498,0,9008,0,0,207b,001c,8443,9008,0,fffffba5ffffff57,0,0
1499,1499,0,9008,0,0,1f0b,001c,16219,9008,0,fffffba5ffffff57,0,0
1500,1500,0,9008,0,0,1fcf,001c,8143,9008,0,fffffba5ffffff57,0,0
1501,1501,0,9008,0,0,1ddd,001c,7645,9008,0,fffffba5ffffff57,0,0
1502,1502,0,9008,0,0,1df5,001c,7669,9008,0,fffffba5ffffff57,0,0
1503,1503,0,9008,0,0,1cf1,001c,7409,9008,0,fffffba5ffffff57,0,0
1504,1504,0,9008,0,0,1dda,001c,7642,9008,0,fffffba5ffffff57,0,0
1505,1505,0,9008,0,0,1fbb,001c,8091,9008,0,fffffba5ffffff57,0,0
1506,1506,0,9008,0,0,1ebb,001c,7867,9008,0,fffffba5ffffff57,0,0
1507,1507,0,9008,0,0,2100,001c,8192,9008,0,fffffba5ffffff57,0,0
1508,1508,0,9008,0,0,2122,001c,8482,9008,0,fffffba5ffffff57,0,0
1509,1509,0,9008,0,0,2232,001c,8754,9008,0,fffffba5ffffff57,0,0
1510,1510,0,9008,0,0,22e2,001c,8930,9008,0,fffffba5ffffff57,0,0
1511,1511,0,9008,0,0,2345,001c,9029,9008,0,fffffba5ffffff57,0,0
1512,1512,0,9008,0,0,22ea,001c,8938,9008,0,fffffba5ffffff57,0,0
1513,1513,0,9008,0,0,221c,001c,8732,9008,0,fffffba5ffffff57,0,0
1514,1514,0,9008,0,0,211a,001c,8474,9008,0,fffffba5ffffff57,0,0
1515,1515,0,9008,0,0,1fc3,001c,8131,9008,0,fffffba5ffffff57,0,0
1516,1516,0,9008,0,0,1e97,001c,7831,9008,0,fffffba5ffffff57,0,0
1517,1517,0,9008,0,0,1db2,001c,7602,9008,0,fffffba5ffffff57,0,0
1518,1518,0,9008,0,0,1cec,001c,7404,9008,0,fffffba5ffffff57,0,0
1519,1519,0,9008,0,0,1cb4,001c,7348,9008,0,fffffba5ffffff57,0,0
1520,1520,0,9008,0,0,1d46,001c,7494,9008,0,fffffba5ffffff57,0,0
1521,1521,0,9008,0,0,1e40,001c,7744,9008,0,fffffba5ffffff57,0,0
1522,1522,0,9008,0,0,1f3d,001c,7997,9008,0,fffffba5ffffff57,0,0
1523,1523,0,9008,0,0,206d,001c,8301,9008,0,fffffba5ffffff57,0,0
1524,1524,0,9008,0,0,21b4,001c,8628,9008,0,fffffba5ffffff57,0,0
1525,1525,0,9008,0,0,22b3,001c,8883,9008,0,fffffba5ffffff57,0,0
1526,1526,0,9008,0,0,2324,001c,8996,9008,0,fffffba5ffffff57,0,0
1527,1527,0,9008,0,0,22de,001c,8926,9008,0,fffffba5ffffff57,0,0
1528,1528,0,9008,0,0,22d3,001c,8915,9008,0,fffffba5ffffff57,0,0
1529,1529,0,9008,0,0,21ed,001c,8685,9008,0,fffffba5ffffff57,0,0
1530,1530,0,9008,0,0,2070,001c,8304,9008,0,fffffba5ffffff57,0,0
1531,1531,0,9008,0,0,1f32,001c,7986,9008,0,fffffba5ffffff57,0,0
1532,1532,0,9008,0,0,1e2a,001c,7722,9008,0,fffffba5ffffff57,0,0
1533,1533,0,9008,0,0,1d19,001c,7481,9008,0,fffffba5ffffff57,0,0
1534,1534,0,9008,0,0,1cdb,001c,7387,9008,0,fffffba5ffffff57,0,0
1535,1535,0,9008,0,0,1d93,001c,7635,9008,0,fffffba5ffffff57,0,0
1536,1536,0,9008,0,0,1d9e,001c,7582,9008,0,fffffba5ffffff57,0,0
1537,1537,0,9008,0,0,1f9f,001c,8095,9008,0,fffffba5ffffff57,0,0
1538,1538,0,9008,0,0,1fbf,001c,8127,9008,0,fffffba5ffffff57,0,0
1539,1539,0,9008,0,0,1ff7,001c,8119,9008,0,fffffba5ffffff57,0,0
1540,1540,0,9008,0,0,22fe,001c,8958,9008,0,fffffba5ffffff57,0,0
1541,1541,0,9008,0,0,22ff,001c,8958,9008,0,fffffba5ffffff57,0,0
1542,1542,0,9008,0,0,23f9,001c,8953,9008,0,fffffba5ffffff57,0,0
1543,1543,0,9008,0,0,235a,001c,8986,9008,0,fffffba5ffffff57,0,0
1544,1544,0,9008,0,0,22f6,001c,8950,9008,0,fffffba5ffffff57,0,0
1545,1545,0,9008,0,0,223c,001c,8764,9008,0,fffffba5ffffff57,0,0
1546,1546,0,9008,0,0,213b,001c,8507,9008,0,fffffba5ffffff57,0,0
1547,1547,0,9008,0,0,1ffd,001c,8189,9008,0,fffffba5ffffff57,0,0
1548,1548,0,9008,0,0,1ebc,001c,7868,9008,0,fffffba5ffffff57,0,0
1549,1549,0,9008,0,0,1d7e,001c,7550,9008,0,fffffba5ffffff57,0,0
1550,1550,0,9008,0,0,1cf6,001c,7414,9008,0,fffffba5ffffff57,0,0
1551,1551,0,9008,0,0,1cfa,001c,7418,9008,0,fffffba5ffffff57,0,0
1552,1552,0,9008,0,0,1d5e,001c,7518,9008,0,fffffba5ffffff57,0,0
1553,1553,0,9008,0,0,1df5,001c,7669,9008,0,fffffba5ffffff57,0,0
1554,1554,0,9008,0,0,1f04,001c,7940,9008,0,fffffba5ffffff57,0,0
1555,1555,0,9008,0,0,2073,001c,8307,9008,0,fffffba5ffffff57,0,0
1556,1556,0,9008,0,0,2187,001c,8583,9008,0,fffffba5ffffff57,0,0
1557,1557,0,9008,0,0,22a4,001c,8868,9008,0,fffffba5ffffff57,0,0
1558,1558,0,9008,0,0,2335,001c,9013,9008,0,fffffba5ffffff57,0,0
1559,1559,0,9008,0,0,230b,001c,8971,9008,0,fffffba5ffffff57,0,0
1560,1560,0,9008,0,0,2293,001c,8851,9008,0,fffffba5ffffff57,0,0
1561,1561,0,9008,0,0,21c8,001c,8648,9008,0,fffffba5ffffff57,0,0
1562,1562,0,9008,0,0,20a4,001c,8356,9008,0,fffffba5ffffff57,0,0
1563,1563,0,9008,0,0,1f5d,001c,8029,9008,0,fffffba5ffffff57,0,0
1564,1564,0,9008,0,0,1e32,001c,7730,9008,0,fffffba5ffffff57,0,0
1565,1565,0,9008,0,0,1d52,001c,7506,9008,0,fffffba5ffffff57,0,0
1566,1566,0,9008,0,0,1cdd,001c,7389,9008,0,fffffba5ffffff57,0,0
1567,1567,0,9008,0,0,1cf2,001c,7410,9008,0,fffffba5ffffff57,0,0
1568,1568,0,9008,0,0,1d88,001c,7560,9008,0,fffffba5ffffff57,0,0
1569,1569,0,9008,0,0,1e70,001c,7800,9008,0,fffffba5ffffff57,0,0
1570,1570,0,9008,0,0,1f7a,001c,8058,9008,0,fffffba5ffffff57,0,0
1571,1571,0,9008,0,0,2ffb,001c,16379,9008,0,fffffba5ffffff57,0,0
1572,1572,0,9008,0,0,22ff,001c,8959,9008,0,fffffba5ffffff57,0,0
1573,1573,0,9008,0,0,22df,001c,8927,9008,0,fffffba5ffffff57,0,0
1574,1574,0,9008,0,0,23df,001c,9183,9008,0,fffffba5ffffff57,0,0
1575,1575,0,9008,0,0,23ff,001c,9215,9008,0,fffffba5ffffff57,0,0
1576,1576,0,9008,0,0,22ff,001c,8959,9008,0,fffffba5ffffff57,0,0
1577,1577,0,9008,0,0,235e,001c,9054,9008,0,fffffba5ffffff57,0,0
1578,1578,0,9008,0,0,2156,001c,8534,9008,0,fffffba5ffffff57,0,0
1579,1579,0,9008,0,0,2015,001c,8213,9008,0,fffffba5ffffff57,0,0
1580,1580,0,9008,0,0,1ec9,001c,7881,9008,0,fffffba5ffffff57,0,0
1581,1581,0,9008,0,0,1dce,001c,7630,9008,0,fffffba5ffffff57,0,0
1582,1582,0,9008,0,0,1d0d,001c,7437,9008,0,fffffba5ffffff57,0,0
1583,1583,0,9008,0,0,1cd1,001c,7377,9008,0,fffffba5ffffff57,0,0
1584,1584,0,9008,0,0,1d33,001c,7475,9008,0,fffffba5ffffff57,0,0
1585,1585,0,9008,0,0,1df5,001c,7669,9008,0,fffffba5ffffff57,0,0
1586,1586,0,9008,0,0,1ef8,001c,7928,9008,0,fffffba5ffffff57,0,0
1587,1587,0,9008,0,0,2023,001c,8227,9008,0,fffffba5ffffff57,0,0
1588,1588,0,9008,0,0,2175,001c,8565,9008,0,fffffba5ffffff57,0,0
1589,1589,0,9008,0,0,2292,001c,8850,9008,0,fffffba5ffffff57,0,0
1590,1590,0,9008,0,0,230f,001c,8975,9008,0,fffffba5ffffff57,0,0
1591,1591,0,9008,0,0,232a,001c,9002,9008,0,fffffba5ffffff57,0,0
1592,1592,0,9008,0,0,22b2,001c,8882,9008,0,fffffba5ffffff57,0,0
1593,1593,0,9008,0,0,21bf,001c,8639,9008,0,fffffba5ffffff57,0,0
1594,1594,0,9008,0,0,20df,001c,8415,9008,0,fffffba5ffffff57,0,0
1595,1595,0,9008,0,0,1f8e,001c,8078,9008,0,fffffba5ffffff57,0,0
1596,1596,0,9008,0,0,1e50,001c,7760,9008,0,fffffba5ffffff57,0,0
1597,1597,0,9008,0,0,1d5f,001c,7519,9008,0,fffffba5ffffff57,0,0
1598,1598,0,9008,0,0,1cd3,001c,7379,9008,0,fffffba5ffffff57,0,0
1599,1599,0,9008,0,0,1cea,001c,7402,9008,0,fffffba5ffffff57,0,0
1600,1600,0,9008,0,0,1d62,001c,7522,9008,0,fffffba5ffffff57,0,0
1601,1601,0,9008,0,0,1e4f,001c,7759,9008,0,fffffba5ffffff57,0,0
1602,1602,0,9008,0,0,1f9e,001c,8094,9008,0,fffffba5ffffff57,0,0
1603,1603,0,9008,0,0,20cc,001c,8396,9008,0,fffffba5ffffff57,0,0
1604,1604,0,9008,0,0,21c4,001c,8644,9008,0,fffffba5ffffff57,0,0
1605,1605,0,9008,0,0,22d9,001c,8921,9008,0,fffffba5ffffff57,0,0
1606,1606,0,9008,0,0,236f,001c,9215,9008,0,fffffba5ffffff57,0,0
1607,1607,0,9008,0,0,2337,001c,9079,9008,0,fffffba5ffffff57,0,0
1608,1608,0,9008,0,0,2356,001c,9046,9008,0,fffffba5ffffff57,0,0
1609,1609,0,9008,0,0,2352,001c,9042,9008,0,fffffba5ffffff57,0,0
1610,1610,0,9008,0,0,2156,001c,8534,9008,0,fffffba5ffffff57,0,0
1611,1611,0,9008,0,0,2f54,001c,12116,9008,0,fffffba5ffffff57,0,0
1612,1612,0,9008,0,0,1fd8,001c,8152,9008,0,fffffba5ffffff57,0,0
1613,1613,0,9008,0,0,1de4,001c,7652,9008,0,fffffba5ffffff57,0,0
1614,1614,0,9008,0,0,1dd6,001c,7446,9008,0,fffffba5ffffff57,0,0
1615,1615,0,9008,0,0,1cd0,001c,7376,9008,0,fffffba5ffffff57,0,0
1616,1616,0,9008,0,0,1d20,001c,7456,9008,0,fffffba5ffffff57,0,0
1617,1617,0,9008,0,0,1dc8,001c,7624,9008,0,fffffba5ffffff57,0,0
1618,1618,0,9008,0,0,1f08,001c,7944,9008,0,fffffba5ffffff57,0,0
1619,1619,0,9008,0,0,2039,001c,8249,9008,0,fffffba5ffffff57,0,0
1620,1620,0,9008,0,0,211c,001c,8476,9008,0,fffffba5ffffff57,0,0
1621,1621,0,9008,0,0,225c,001c,8796,9008,0,fffffba5ffffff57,0,0
1622,1622,0,9008,0,0,234b,001c,9035,9008,0,fffffba5ffffff57,0,0
1623,1623,0,9008,0,0,2331,001c,9009,9008,0,fffffba5ffffff57,0,0
1624,1624,0,9008,0,0,22a2,001c,8866,9008,0,fffffba5ffffff57,0,0
1625,1625,0,9008,0,0,21d6,001c,8662,9008,0,fffffba5ffffff57,0,0
1626,1626,0,9008,0,0,20ed,001c,8429,9008,0,fffffba5ffffff57,0,0
1627,1627,0,9008,0,0,1fc8,001c,8136,9008,0,fffffba5ffffff57,0,0
1628,1628,0,9008,0,0,1e67,001c,7783,9008,0,fffffba5ffffff57,0,0
1629,1629,0,9008,0,0,1d5f,001c,7519,9008,0,fffffba5ffffff57,0,0
1630,1630,0,9008,0,0,1cdd,001c,7389,9008,0,fffffba5ffffff57,0,0
1631,1631,0,9008,0,0,1ccf,001c,7375,9008,0,fffffba5ffffff57,0,0
1632,1632,0,9008,0,0,1d5e,001c,7518,9008,0,fffffba5ffffff57,0,0
1633,1633,0,9008,0,0,1e59,001c,7769,9008,0,fffffba5ffffff57,0,0
1634,1634,0,9008,0,0,1f5a,001c,8026,9008,0,fffffba5ffffff57,0,0
1635,1635,0,9008,0,0,20a2,001c,8354,9008,0,fffffba5ffffff57,0,0
1636,1636,0,9008,0,0,21d9,001c,8665,9008,0,fffffba5ffffff57,0,0
1637,1637,0,9008,0,0,22be,001c,8894,9008,0,fffffba5ffffff57,0,0
1638,1638,0,9008,0,0,2333,001c,9011,9008,0,fffffba5ffffff57,0,0
1639,1639,0,9008,0,0,22fd,001c,8957,9008,0,fffffba5ffffff57,0,0
1640,1640,0,9008,0,0,2272,001c,8818,9008,0,fffffba5ffffff57,0,0
1641,1641,0,9008,0,0,217d,001c,9087,9008,0,fffffba5ffffff57,0,0
1642,1642,0,9008,0,0,2079,001c,8313,9008,0,fffffba5ffffff57,0,0
1643,1643,0,9008,0,0,1f19,001c,16217,9008,0,fffffba5ffffff57,0,0
1644,1644,0,9008,0,0,1ff1,001c,8177,9008,0,fffffba5ffffff57,0,0
1645,1645,0,9008,0,0,1ded,001c,7661,9008,0,fffffba5ffffff57,0,0
1646,1646,0,9008,0,0,1ddf,001c,7647,9008,0,fffffba5ffffff57,0,0
1647,1647,0,9008,0,0,1cff,001c,7423,9008,0,fffffba5ffffff57,0,0
1648,1648,0,9008,0,0,1dfd,001c,7677,9008,0,fffffba5ffffff57,0,0
1649,1649,0,9008,0,0,1fe8,001c,7592,9008,0,fffffba5ffffff57,0,0
1650,1650,0,9008,0,0,1ec3,001c,7875,9008,0,fffffba5ffffff57,0,0
1651,1651,0,9008,0,0,200f,001c,8207,9008,0,fffffba5ffffff57,0,0
1652,1652,0,9008,0,0,2130,001c,8496,9008,0,fffffba5ffffff57,0,0
1653,1653,0,9008,0,0,2241,001c,8769,9008,0,fffffba5ffffff57,0,0
1654,1654,0,9008,0,0,22e8,001c,8936,9008,0,fffffba5ffffff57,0,0
1655,1655,0,9008,0,0,232b,001c,9003,9008,0,fffffba5ffffff57,0,0
1656,1656,0,9008,0,0,22cf,001c,8911,9008,0,fffffba5ffffff57,0,0
1657,1657,0,9008,0,0,2210,001c,8720,9008,0,fffffba5ffffff57,0,0
1658,1658,0,9008,0,0,210d,001c,8461,9008,0,fffffba5ffffff57,0,0
1659,1659,0,9008,0,0,1fdd,001c,8157,9008,0,fffffba5ffffff57,0,0
1660,1660,0,9008,0,0,1e81,001c,7809,9008,0,fffffba5ffffff57,0,0
1661,1661,0,9008,0,0,1d64,001c,7524,9008,0,fffffba5ffffff57,0,0
1662,1662,0,9008,0,0,1cdf,001c,7391,9008,0,fffffba5ffffff57,0,0
1663,1663,0,9008,0,0,1cde,001c,7390,9008,0,fffffba5ffffff57,0,0
1664,1664,0,9008,0,0,1d74,001c,7540,9008,0,fffffba5ffffff57,0,0
1665,1665,0,9008,0,0,1e2e,001c,7726,9008,0,fffffba5ffffff57,0,0
1666,1666,0,9008,0,0,1f44,001c,8004,9008,0,fffffba5ffffff57,0,0
1667,1667,0,9008,0,0,2095,001c,8341,9008,0,fffffba5ffffff57,0,0
1668,1668,0,9008,0,0,21a4,001c,8612,9008,0,fffffba5ffffff57,0,0
1669,1669,0,9008,0,0,229d,001c,8861,9008,0,fffffba5ffffff57,0,0
1670,1670,0,9008,0,0,231f,001c,8991,9008,0,fffffba5ffffff57,0,0
1671,1671,0,9008,0,0,2331,001c,9009,9008,0,fffffba5ffffff57,0,0
1672,1672,0,9008,0,0,22a8,001c,8872,9008,0,fffffba5ffffff57,0,0
1673,1673,0,9008,0,0,2172,001c,8562,9008,0,fffffba5ffffff57,0,0
1674,1674,0,9008,0,0,206b,001c,8299,9008,0,fffffba5ffffff57,0,0
1675,1675,0,9008,0,0,1f55,001c,8021,9008,0,fffffba5ffffff57,0,0
1676,1676,0,9008,0,0,1e25,001c,7717,9008,0,fffffba5ffffff57,0,0
1677,1677,0,9008,0,0,1d62,001c,8035,9008,0,fffffba5ffffff57,0,0
1678,1678,0,9008,0,0,1cd3,001c,7635,9008,0,fffffba5ffffff57,0,0
1679,1679,0,9008,0,0,1cff,001c,7423,9008,0,fffffba5ffffff57,0,0
1680,1680,0,9008,0,0,1dfd,001c,7677,9008,0,fffffba5ffffff57,0,0
1681,1681,0,9008,0,0,1ffa,001c,8186,9008,0,fffffba5ffffff57,0,0
1682,1682,0,9008,0,0,1fde,001c,8158,9008,0,fffffba5ffffff57,0,0
1683,1683,0,9008,0,0,1fde,001c,8158,9008,0,fffffba5ffffff57,0,0
1684,1684,0,9008,0,0,231f,001c,8991,9008,0,fffffba5ffffff57,0,0
1685,1685,0,9008,0,0,231f,001c,8991,9008,0,fffffba5ffffff57,0,0
1686,1686,0,9008,0,0,2302,001c,8962,9008,0,fffffba5ffffff57,0,0
1687,1687,0,9008,0,0,233f,001c,9023,9008,0,fffffba5ffffff57,0,0
1688,1688,0,9008,0,0,22fd,001c,8957,9008,0,fffffba5ffffff57,0,0
1689,1689,0,9008,0,0,2230,001c,8752,9008,0,fffffba5ffffff57,0,0
1690,1690,0,9008,0,0,20f4,001c,8436,9008,0,fffffba5ffffff57,0,0
1691,1691,0,9008,0,0,1fd6,001c,8150,9008,0,fffffba5ffffff57,0,0
1692,1692,0,9008,0,0,1eba,001c,7866,9008,0,fffffba5ffffff57,0,0
1693,1693,0,9008,0,0,1db3,001c,7603,9008,0,fffffba5ffffff57,0,0
1694,1694,0,9008,0,0,1d07,001c,7431,9008,0,fffffba5ffffff57,0,0
1695,1695,0,9008,0,0,1cbf,001c,7359,9008,0,fffffba5ffffff57,0,0
1696,1696,0,9008,0,0,1d1a,001c,7450,9008,0,fffffba5ffffff57,0,0
1697,1697,0,9008,0,0,1e15,001c,7701,9008,0,fffffba5ffffff57,0,0
1698,1698,0,9008,0,0,1f39,001c,7993,9008,0,fffffba5ffffff57,0,0
1699,1699,0,9008,0,0,207c,001c,8316,9008,0,fffffba5ffffff57,0,0
1700,1700,0,9008,0,0,2198,001c,8600,9008,0,fffffba5ffffff57,0,0
1701,1701,0,9008,0,0,228e,001c,8846,9008,0,fffffba5ffffff57,0,0
1702,1702,0,9008,0,0,2313,001c,8979,9008,0,fffffba5ffffff57,0,0
1703,1703,0,9008,0,0,232e,001c,9006,9008,0,fffffba5ffffff57,0,0
1704,1704,0,9008,0,0,22ab,001c,8875,9008,0,fffffba5ffffff57,0,0
1705,1705,0,9008,0,0,21c6,001c,8646,9008,0,fffffba5ffffff57,0,0
1706,1706,0,9008,0,0,2090,001c,8336,9008,0,fffffba5ffffff57,0,0
1707,1707,0,9008,0,0,1f51,001c,8017,9008,0,fffffba5ffffff57,0,0
1708,1708,0,9008,0,0,1e4c,001c,7756,9008,0,fffffba5ffffff57,0,0
1709,1709,0,9008,0,0,1d4d,001c,7501,9008,0,fffffba5ffffff57,0,0
1710,1710,0,9008,0,0,1ccf,001c,7375,9008,0,fffffba5ffffff57,0,0
1711,1711,0,9008,0,0,1cfa,001c,7418,9008,0,fffffba5ffffff57,0,0
1712,1712,0,9008,0,0,1d8f,001c,7599,9008,0,fffffba5ffffff57,0,0
1713,1713,0,9008,0,0,1e8b,001c,7819,9008,0,fffffba5ffffff57,0,0
1714,1714,0,9008,0,0,1fc3,001c,8131,9008,0,fffffba5ffffff57,0,0
1715,1715,0,9008,0,0,3ffe,001c,16382,9008,0,fffffba5ffffff57,0,0
1716,1716,0,9008,0,0,22fe,001c,8958,9008,0,fffffba5ffffff57,0,0
1717,1717,0,9008,0,0,22ef,001c,8943,9008,0,fffffba5ffffff57,0,0
1718,1718,0,9008,0,0,23ff,001c,9215,9008,0,fffffba5ffffff57,0,0
1719,1719,0,9008,0,0,2333,001c,9011,9008,0,fffffba5ffffff57,0,0
1720,1720,0,9008,0,0,234f,001c,9031,9008,0,fffffba5ffffff57,0,0
1721,1721,0,9008,0,0,234d,001c,8781,9008,0,fffffba5ffffff57,0,0
1722,1722,0,9008,0,0,2127,001c,8487,9008,0,fffffba5ffffff57,0,0
1723,1723,0,9008,0,0,1ff9,001c,8185,9008,0,fffffba5ffffff57,0,0
1724,1724,0,9008,0,0,1ec9,001c,7881,9008,0,fffffba5ffffff57,0,0
1725,1725,0,9008,0,0,1dd3,001c,7635,9008,0,fffffba5ffffff57,0,0
1726,1726,0,9008,0,0,1d05,001c,7429,9008,0,fffffba5ffffff57,0,0
