Sample in Buffer,Sample in Window,TRIGGER,design_1_i/adc_interface_0_m_axis_tdata[31:0],design_1_i/adc_interface_0_m_axis_tlast,design_1_i/adc_interface_0_m_axis_tvalid,design_1_i/adc_interface_0_adc_signed_debug[15:0],design_1_i/adc_interface_0_win_coeff_out[15:0],design_1_i/adc_data[13:0],design_1_i/adc_interface_0_adc_data_original[13:0],design_1_i/adc_interface_0_adc_data_original_valid
1848,1848,0,7940,0,0,1f8a,f7ed,8074,7940,0
1849,1849,0,7940,0,0,1e6e,f7fd,7790,7940,0
1850,1850,0,7940,0,0,1e07,f80d,7687,7940,0
1851,1851,0,7940,0,0,1eea,f81d,7914,7940,0
1852,1852,0,7940,0,0,e03b,f82d,8251,7940,0
1853,1853,0,7940,0,0,e148,f83e,8520,7940,0
1854,1854,0,7940,0,0,e187,f84f,8583,7940,0
1855,1855,0,7940,0,0,e062,f860,8290,7940,0
1856,1856,0,7940,0,0,1f22,f872,7970,7940,0
1857,1857,0,7940,0,0,1e4b,f884,7755,7940,0
1858,1858,0,7940,0,0,1e4f,f896,7759,7940,0
1859,1859,0,7940,0,0,1f3d,f8a8,7999,7940,0
1860,1860,0,7940,0,0,efb1,f8ba,9149,7940,0
1861,1861,0,7940,0,0,e1f4,f8cd,8692,7940,0
1862,1862,0,7940,0,0,e17d,f8df,8573,7940,0
1863,1863,0,7940,0,0,e17f,f8f2,8573,7940,0
1864,1864,0,7940,0,0,ef42,f905,12098,7940,0
1865,1865,0,7940,0,0,1f16,f918,7958,7940,0
1866,1866,0,7940,0,0,1e56,f92b,7764,7940,0
1867,1867,0,7940,0,0,1e46,f93f,7750,7940,0
1868,1868,0,7940,0,0,1f7b,f952,8059,7940,0
1869,1869,0,7940,0,0,e0c7,f965,8391,7940,0
1870,1870,0,7940,0,0,e191,f979,8593,7940,0
1871,1871,0,7940,0,0,e131,f9a1,8497,7940,0
1872,1872,0,7940,0,0,1ffb,f9b4,8187,7940,0
1873,1873,0,7940,0,0,1ebe,f9c8,7870,7940,0
1874,1874,0,7940,0,0,1e25,f9dc,7717,7940,0
1875,1875,0,7940,0,0,1ea0,f9f0,7840,7940,0
1876,1876,0,7940,0,0,1ff0,fa04,8176,7940,0
1877,1877,0,7940,0,0,e103,fa18,8451,7940,0
1878,1878,0,7940,0,0,e1ab,fa2c,8619,7940,0
1879,1879,0,7940,0,0,e0fd,fa40,8445,7940,0
1880,1880,0,7940,0,0,1fa9,fa40,8105,7940,0
1881,1881,0,7940,0,0,1e9b,fa54,7835,7940,0
1882,1882,0,7940,0,0,1e5b,fa68,7771,7940,0
1883,1883,0,7940,0,0,1f09,fa7c,7945,7940,0
1884,1884,0,7940,0,0,e053,fa90,8275,7940,0
1885,1885,0,7940,0,0,e163,faa4,8547,7940,0
1886,1886,0,7940,0,0,e196,fab8,8598,7940,0
1887,1887,0,7940,0,0,e0b3,facc,8371,7940,0
1888,1888,0,7940,0,0,1f62,fadf,8034,7940,0
1889,1889,0,7940,0,0,1e68,faf3,7784,7940,0
1890,1890,0,7940,0,0,1e50,fb07,7760,7940,0
1891,1891,0,7940,0,0,1f27,fb1a,7975,7940,0
1892,1892,0,7940,0,0,e08e,fb2e,8334,7940,0
1893,1893,0,7940,0,0,e191,fb41,8593,7940,0
1894,1894,0,7940,0,0,e18e,fb55,8590,7940,0
1895,1895,0,7940,0,0,e089,fb68,8331,7940,0
1896,1896,0,7940,0,0,dfb5,fb7b,7997,7940,0
1897,1897,0,7940,0,0,1f7d,fb8e,8061,7940,0
1898,1898,0,7940,0,0,1e7c,fba1,7804,7940,0
1899,1899,0,7940,0,0,1ff9,fbb4,8185,7940,0
1900,1900,0,7940,0,0,1fcd,fbc7,8137,7940,0
1901,1901,0,7940,0,0,e1dd,fbda,8669,7940,0
1902,1902,0,7940,0,0,e1f6,fbec,8694,7940,0
1903,1903,0,7940,0,0,e17e,fbfe,8566,7940,0
1904,1904,0,7940,0,0,e05e,fc11,8286,7940,0
1905,1905,0,7940,0,0,1f18,fc23,7960,7940,0
1906,1906,0,7940,0,0,1e5a,fc35,7770,7940,0
1907,1907,0,7940,0,0,1ec2,fc47,7874,7940,0
1908,1908,0,7940,0,0,1fe4,fc58,8164,7940,0
1909,1909,0,7940,0,0,e14b,fc6a,8523,7940,0
1910,1910,0,7940,0,0,e1cc,fc7b,8652,7940,0
1911,1911,0,7940,0,0,e10d,fc8d,8461,7940,0
1912,1912,0,7940,0,0,e00b,fc9e,8203,7940,0
1913,1913,0,7940,0,0,1ef7,fcaf,7927,7940,0
1914,1914,0,7940,0,0,1e56,fcc0,7766,7940,0
1915,1915,0,7940,0,0,1edb,fcc0,7899,7940,0
1916,1916,0,7940,0,0,e032,fcd0,8242,7940,0
1917,1917,0,7940,0,0,e171,fce1,8561,7940,0
1918,1918,0,7940,0,0,e1e2,fcf1,8674,7940,0
1919,1919,0,7940,0,0,e11e,fd01,8478,7940,0
1920,1920,0,7940,0,0,1fd8,fd11,8152,7940,0
1921,1921,0,7940,0,0,1e93,fd21,7827,7940,0
1922,1922,0,7940,0,0,1e3b,fd30,7739,7940,0
1923,1923,0,7940,0,0,1f39,fd40,7993,7940,0
1924,1924,0,7940,0,0,e0af,fd4f,8367,7940,0
1925,1925,0,7940,0,0,e191,fd5e,8593,7940,0
1926,1926,0,7940,0,0,e1b0,fd6d,8624,7940,0
1927,1927,0,7940,0,0,e0e6,fd7c,8422,7940,0
1928,1928,0,7940,0,0,1f7d,fd8a,8061,7940,0
1929,1929,0,7940,0,0,1e61,fd99,7777,7940,0
1930,1930,0,7940,0,0,1e8b,fda7,7851,7940,0
1931,1931,0,7940,0,0,e21f,fdb5,8735,7940,0
1932,1932,0,7940,0,0,e0b7,fdc3,8383,7940,0
1933,1933,0,7940,0,0,e1f6,fdd0,8694,7940,0
1934,1934,0,7940,0,0,e1f6,fdde,8694,7940,0
1935,1935,0,7940,0,0,e15b,fdeb,8539,7940,0
1936,1936,0,7940,0,0,eceb,fdf8,11979,7940,0
1937,1937,0,7940,0,0,1eeb,fe05,7907,7940,0
1938,1938,0,7940,0,0,1ecc,fe12,7880,7940,0
1939,1939,0,7940,0,0,1ecc,fe1e,7884,7940,0
1940,1940,0,7940,0,0,1fa3,fe2a,8099,7940,0
1941,1941,0,7940,0,0,e10c,fe37,8460,7940,0
1942,1942,0,7940,0,0,e12c,fe43,8492,7940,0
1943,1943,0,7940,0,0,e126,fe4e,8486,7940,0
1944,1944,0,7940,0,0,e00a,fe5a,8202,7940,0
1945,1945,0,7940,0,0,1ed0,fe65,7888,7940,0
1946,1946,0,7940,0,0,1e55,fe71,7765,7940,0
1947,1947,0,7940,0,0,1ef2,fe7c,7922,7940,0
1948,1948,0,7940,0,0,e018,fe86,8216,7940,0
1949,1949,0,7940,0,0,e12d,fe91,8493,7940,0
1950,1950,0,7940,0,0,e195,fe9c,8597,7940,0
1951,1951,0,7940,0,0,e10b,febc,8459,7940,0
1952,1952,0,7940,0,0,1fca,fea6,8138,7940,0
1953,1953,0,7940,0,0,1e88,feb0,7816,7940,0
1954,1954,0,7940,0,0,1e4b,feba,7755,7940,0
1955,1955,0,7940,0,0,1ef9,fec4,7929,7940,0
1956,1956,0,7940,0,0,e035,fecd,8245,7940,0
1957,1957,0,7940,0,0,e155,fed7,8533,7940,0
1958,1958,0,7940,0,0,e18b,fee0,8587,7940,0
1959,1959,0,7940,0,0,e0b3,fee9,8371,7940,0
1960,1960,0,7940,0,0,1f6f,fef2,8047,7940,0
1961,1961,0,7940,0,0,1e50,fefb,7760,7940,0
1962,1962,0,7940,0,0,1e2f,ff03,7727,7940,0
1963,1963,0,7940,0,0,1f4b,ff0c,8011,7940,0
1964,1964,0,7940,0,0,e096,ff14,8342,7940,0
1965,1965,0,7940,0,0,e1b8,ff1c,8632,7940,0
1966,1966,0,7940,0,0,e167,ff24,8567,7940,0
1967,1967,0,7940,0,0,e1b0,ff2c,8375,7940,0
1968,1968,0,7940,0,0,fff9,ff33,8176,7940,0
1969,1969,0,7940,0,0,1f7b,ff3b,8059,7940,0
1970,1970,0,7940,0,0,1ebb,ff42,7867,7940,0
1971,1971,0,7940,0,0,1fd9,ff49,8153,7940,0
1972,1972,0,7940,0,0,1f40,ff50,8000,7940,0
1973,1973,0,7940,0,0,e0b5,ff57,8629,7940,0
1974,1974,0,7940,0,0,e169,ff5d,8545,7940,0
1975,1975,0,7940,0,0,e118,ff64,8472,7940,0
1976,1976,0,7940,0,0,e022,ff6a,8226,7940,0
1977,1977,0,7940,0,0,1ec5,ff71,7877,7940,0
1978,1978,0,7940,0,0,1e18,ff77,7704,7940,0
1979,1979,0,7940,0,0,1e77,ff7d,7799,7940,0
1980,1980,0,7940,0,0,1fc9,ff82,8137,7940,0
1981,1981,0,7940,0,0,e0f0,ff88,8432,7940,0
1982,1982,0,7940,0,0,e170,ff8e,8560,7940,0
1983,1983,0,7940,0,0,e0e4,ff93,8420,7940,0
1984,1984,0,7940,0,0,1fc1,ff98,8129,7940,0
1985,1985,0,7940,0,0,1ea3,ff9d,7843,7940,0
1986,1986,0,7940,0,0,1e23,ffb1,7715,7940,0
1987,1987,0,7940,0,0,1ea0,ffa2,7840,7940,0
1988,1988,0,7940,0,0,1fed,ffa7,8173,7940,0
1989,1989,0,7940,0,0,e125,ffac,8485,7940,0
1990,1990,0,7940,0,0,e186,ffb1,8582,7940,0
1991,1991,0,7940,0,0,e0c0,ffb5,8384,7940,0
1992,1992,0,7940,0,0,1f75,ffb9,8053,7940,0
1993,1993,0,7940,0,0,1e5e,ffbe,7774,7940,0
1994,1994,0,7940,0,0,1e20,ffc2,7712,7940,0
1995,1995,0,7940,0,0,1edc,ffc6,7900,7940,0
1996,1996,0,7940,0,0,e03f,ffca,8255,7940,0
1997,1997,0,7940,0,0,e179,ffce,8569,7940,0
1998,1998,0,7940,0,0,e189,ffd1,8585,7940,0
1999,1999,0,7940,0,0,e087,ffd5,8327,7940,0
2000,2000,0,7940,0,0,1f38,ffd8,7992,7940,0
2001,2001,0,7940,0,0,1e45,ffdc,7781,7940,0
2002,2002,0,7940,0,0,1e48,ffdf,7753,7940,0
2003,2003,0,7940,0,0,1f53,ffe2,8027,7940,0
2004,2004,0,7940,0,0,ffdf,ffe5,16339,7940,0
2005,2005,0,7940,0,0,e1ad,ffe8,8621,7940,0
2006,2006,0,7940,0,0,e1ef,ffeb,8687,7940,0
2007,2007,0,7940,0,0,e16f,ffee,8559,7940,0
2008,2008,0,7940,0,0,ecec,fff1,16108,7940,0
2009,2009,0,7940,0,0,1eed,fff3,7916,7940,0
2010,2010,0,7940,0,0,1e49,fff6,7881,7940,0
2011,2011,0,7940,0,0,1e87,fff8,7815,7940,0
2012,2012,0,7940,0,0,1fa3,fffb,8099,7940,0
2013,2013,0,7940,0,0,e110,fffd,8464,7940,0
2014,2014,0,7940,0,0,e1b3,ffff,8627,7940,0
2015,2015,0,7940,0,0,e144,0001,8516,7940,0
2016,2016,0,7940,0,0,1ffd,0003,8189,7940,0
2017,2017,0,7940,0,0,1ed6,0005,7894,7940,0
2018,2018,0,7940,0,0,1e59,0007,7769,7940,0
2019,2019,0,7940,0,0,1ebb,0008,7867,7940,0
2020,2020,0,7940,0,0,e001,000a,8193,7940,0
2021,2021,0,7940,0,0,e147,000c,8519,7940,0
2022,2022,0,7940,0,0,e1a6,000d,8614,7940,0
2023,2023,0,7940,0,0,e10d,000d,8461,7940,0
2024,2024,0,7940,0,0,1fee,000f,8174,7940,0
2025,2025,0,7940,0,0,1e99,0010,7833,7940,0
2026,2026,0,7940,0,0,1e41,0011,7745,7940,0
2027,2027,0,7940,0,0,1f14,0012,7956,7940,0
2028,2028,0,7940,0,0,e076,0014,8310,7940,0
2029,2029,0,7940,0,0,e187,0015,8583,7940,0
2030,2030,0,7940,0,0,e1ae,0016,8622,7940,0
2031,2031,0,7940,0,0,e0d5,0017,8405,7940,0
2032,2032,0,7940,0,0,1f93,0017,8083,7940,0
2033,2033,0,7940,0,0,1e72,0018,7794,7940,0
2034,2034,0,7940,0,0,1e83,0019,7811,7940,0
2035,2035,0,7940,0,0,1f72,001a,8050,7940,0
2036,2036,0,7940,0,0,e0b9,001a,8377,7940,0
2037,2037,0,7940,0,0,e191,001b,8625,7940,0
2038,2038,0,7940,0,0,e1a6,001b,8631,7940,0
2039,2039,0,7940,0,0,e1f7,001b,8695,7940,0
2040,2040,0,7940,0,0,ffd7,001c,16341,7940,0
2041,2041,0,7940,0,0,1f67,001c,8039,7940,0
2042,2042,0,7940,0,0,1ecf,001c,7887,7940,0
2043,2043,0,7940,0,0,1fab,001c,8107,7940,0
2044,2044,0,7940,0,0,1fa9,001c,8105,7940,0
2045,2045,0,7940,0,0,e1d8,001c,8656,7940,0
2046,2046,0,7940,0,0,e1fc,001c,8696,7940,0
2047,2047,0,7940,0,0,e17c,001c,8572,7940,0
2048,2048,1,8464,0,1,e048,001c,8264,8464,1
2049,2049,0,8464,0,1,1f12,001c,7954,8464,1
2050,2050,0,8464,0,1,1e54,001c,7764,8464,1
2051,2051,0,8696,0,1,1ed5,001c,7893,8696,1
2052,2052,0,8671,0,1,e008,001c,8200,8671,1
2053,2053,0,8612,0,1,e138,001c,8504,8612,1
2054,2054,0,8331,0,1,e1d0,001c,8656,8331,1
2055,2055,0,7999,0,1,e148,001c,8520,7999,1
2056,2056,0,7768,0,1,e014,001c,8212,7768,1
2057,2057,0,7878,0,1,1eeb,001c,7915,7878,1
2058,2058,0,8145,0,1,1e3f,001c,7743,8145,1
2059,2059,0,8465,0,1,1ef3,001c,7923,8465,1
2060,2060,0,8636,0,1,e06e,001c,8302,8636,1
2061,2061,0,8536,0,1,e18b,001c,8587,8536,1
2062,2062,0,8222,0,1,e1c7,001c,8647,8222,1
2063,2063,0,7927,0,1,e109,001c,8457,7927,1
2064,2064,0,7763,0,1,1fc6,001c,8134,7763,1
2065,2065,0,7909,0,1,1eaf,001c,7855,7909,1
2066,2066,0,8214,0,1,1e5b,001c,7771,8214,1
2067,2067,0,8553,0,1,1f39,001c,7993,8553,1
2068,2068,0,8667,0,1,e09d,001c,8349,8667,1
2069,2069,0,8503,0,1,e190,001c,8592,8503,1
2070,2070,0,8188,0,1,e1d4,001c,8660,8188,1
2071,2071,0,7873,0,1,e0c3,001c,8387,7873,1
2072,2072,0,7754,0,1,1f75,001c,8053,7754,1
2073,2073,0,7956,0,1,1e78,001c,7800,7956,1
2074,2074,0,8262,0,1,1e7a,001c,7802,8262,1
2075,2075,0,8578,0,1,1f78,001c,8058,8578,1
2076,2076,0,8625,0,1,fffd,001c,16377,8625,1
2077,2077,0,8390,0,1,e1ff,001c,8703,8390,1
2078,2078,0,8085,0,1,e1bb,001c,8635,8085,1
2079,2079,0,7804,0,1,e18b,001c,8587,7804,1
2080,2080,0,7773,0,1,e089,001c,10377,7773,1
2081,2081,0,7995,0,1,1f12,001c,7954,7995,1
2082,2082,0,8359,0,1,1e38,001c,7856,8359,1
2083,2083,0,8618,0,1,1e98,001c,7832,8618,1
2084,2084,0,8601,0,1,1fd8,001c,8152,8601,1
2085,2085,0,8324,0,1,e116,001c,8470,8324,1
2086,2086,0,7992,0,1,e1c1,001c,8641,7992,1
2087,2087,0,7789,0,1,e13c,001c,8508,7789,1
2088,2088,0,7821,0,1,e020,001c,8224,7821,1
2089,2089,0,8113,0,1,1edb,001c,7899,8113,1
2090,2090,0,8474,0,1,1e38,001c,7736,8474,1
2091,2091,0,8675,0,1,1eaf,001c,7855,8675,1
2092,2092,0,8575,0,1,1fdf,001c,8159,8575,1
2093,2093,0,8268,0,1,e11d,001c,8477,8268,1
2094,2094,0,7928,0,1,e1aa,001c,8618,7928,1
2095,2095,0,7734,0,1,e10d,001c,8461,7734,1
2096,2096,0,7831,0,1,1fa4,001c,8100,7831,1
2097,2097,0,8140,0,1,1e83,001c,7811,8140,1
2098,2098,0,8474,0,1,1e6c,001c,7788,8474,1
2099,2099,0,8592,0,1,1f10,001c,7952,8592,1
2100,2100,0,8461,0,1,e06b,001c,8299,8461,1
2101,2101,0,8163,0,1,e179,001c,8569,8163,1
2102,2102,0,7849,0,1,e191,001c,8593,7849,1
2103,2103,0,7702,0,1,e08f,001c,8335,7702,1
2104,2104,0,7866,0,1,1f44,001c,8004,7866,1
2105,2105,0,8250,0,1,1e37,001c,7735,8250,1
2106,2106,0,8563,0,1,1e3d,001c,7741,8563,1
2107,2107,0,8624,0,1,1f0b,001c,7947,8624,1
2108,2108,0,8444,0,1,e054,001c,8276,8444,1
2109,2109,0,8085,0,1,e185,001c,8597,8085,1
2110,2110,0,7791,0,1,e16a,001c,8559,7791,1
2111,2111,0,7765,0,1,e17b,001c,8571,7765,1
2112,2112,0,7963,0,1,ff5b,001c,16219,7963,1
2113,2113,0,8315,0,1,1f57,001c,8023,8315,1
2114,2114,0,8586,0,1,1e57,001c,7767,8586,1
2115,2115,0,8603,0,1,1f77,001c,8055,8603,1
2116,2116,0,8388,0,1,1f77,001c,8055,8388,1
2117,2117,0,8036,0,1,e0fe,001c,8446,8036,1
2118,2118,0,7747,0,1,e176,001c,8566,7747,1
2119,2119,0,7789,0,1,e120,001c,8480,7789,1
2120,2120,0,8034,0,1,1fff,001c,8191,8034,1
2121,2121,0,8374,0,1,1efd,001c,7933,8374,1
2122,2122,0,8619,0,1,1e2a,001c,7722,8619,1
2123,2123,0,8550,0,1,1e78,001c,7800,8550,1
2124,2124,0,8288,0,1,1fdc,001c,8156,8288,1
2125,2125,0,7918,0,1,e12a,001c,8490,7918,1
2126,2126,0,7719,0,1,e19c,001c,8604,7719,1
2127,2127,0,7806,0,1,e0fa,001c,8442,7806,1
2128,2128,0,8111,0,1,1faf,001c,8111,8111,1
2129,2129,0,8435,0,1,1e6f,001c,7791,8435,1
2130,2130,0,8624,0,1,1e2c,001c,7724,8624,1
2131,2131,0,8536,0,1,1ec5,001c,7877,8536,1
2132,2132,0,8200,0,1,e00a,001c,8202,8200,1
2133,2133,0,7874,0,1,e12e,001c,8494,7874,1
2134,2134,0,7738,0,1,e192,001c,8594,7738,1
2135,2135,0,7886,0,1,e0e5,001c,8421,7886,1
2136,2136,0,8202,0,1,1f84,001c,8068,8202,1
2137,2137,0,8518,0,1,1e77,001c,7799,8518,1
2138,2138,0,8638,0,1,1e3f,001c,7743,8638,1
2139,2139,0,8462,0,1,1f2b,001c,7979,8462,1
2140,2140,0,8136,0,1,e08c,001c,8332,8136,1
2141,2141,0,7849,0,1,e165,001c,8549,7849,1
2142,2142,0,7780,0,1,e178,001c,8568,7780,1
2143,2143,0,7962,0,1,e0ba,001c,8378,7962,1
2144,2144,0,8312,0,1,1f33,001c,7987,8312,1
2145,2145,0,8563,0,1,1e6c,001c,7807,8563,1
2146,2146,0,8619,0,1,1e7b,001c,7807,8619,1
2147,2147,0,8439,0,1,1f7b,001c,8059,8439,1
2148,2148,0,8098,0,1,bf7f,001c,16379,8098,1
2149,2149,0,7810,0,1,e1f7,001c,8695,7810,1
2150,2150,0,7788,0,1,e1f7,001c,8695,7788,1
2151,2151,0,8052,0,1,e167,001c,8551,8052,1
2152,2152,0,8416,0,1,ec66,001c,11494,8416,1
2153,2153,0,8630,0,1,1ef2,001c,7922,8630,1
2154,2154,0,8636,0,1,1e3f,001c,7743,8636,1
2155,2155,0,8396,0,1,1ea8,001c,7848,8396,1
2156,2156,0,8017,0,1,1fae,001c,8110,8017,1
2157,2157,0,7766,0,1,e120,001c,8480,7766,1
2158,2158,0,7832,0,1,e1e0,001c,8672,7832,1
2159,2159,0,8145,0,1,e14e,001c,8526,8145,1
2160,2160,0,8483,0,1,e02e,001c,8238,8483,1
2161,2161,0,8663,0,1,1ef7,001c,7927,8663,1
2162,2162,0,8573,0,1,1e5b,001c,7771,8573,1
2163,2163,0,8317,0,1,1ee7,001c,7911,8317,1
2164,2164,0,8268,0,1,e044,001c,8260,8268,1
2165,2165,0,7979,0,1,e16f,001c,8559,7979,1
2166,2166,0,7790,0,1,e1d0,001c,8656,7790,1
2167,2167,0,7885,0,1,e134,001c,8500,7885,1
2168,2168,0,8203,0,1,e000,001c,8192,8203,1
2169,2169,0,8540,0,1,1ed0,001c,7888,8540,1
2170,2170,0,8658,0,1,1e8e,001c,7822,8658,1
2171,2171,0,8524,0,1,1f55,001c,8021,8524,1
2172,2172,0,8203,0,1,e08d,001c,8333,8203,1
2173,2173,0,7885,0,1,e1a3,001c,8611,7885,1
2174,2174,0,7772,0,1,e1c1,001c,8641,7772,1
2175,2175,0,7956,0,1,e101,001c,8449,7956,1
2176,2176,0,8305,0,1,1fbc,001c,8124,8305,1
2177,2177,0,8565,0,1,1ea0,001c,7840,8565,1
2178,2178,0,8583,0,1,1e74,001c,7796,8583,1
2179,2179,0,8400,0,1,1f88,001c,8072,8400,1
2180,2180,0,8146,0,1,e2ed,001c,8429,8146,1
2181,2181,0,7858,0,1,e1f1,001c,8689,7858,1
2182,2182,0,7804,0,1,e1bc,001c,8637,7804,1
2183,2183,0,7995,0,1,e1b5,001c,8637,7995,1
2184,2184,0,8344,0,1,ffa5,001c,16293,8344,1
2185,2185,0,8652,0,1,1f98,001c,8088,8652,1
2186,2186,0,8629,0,1,1ed8,001c,7896,8629,1
2187,2187,0,8369,0,1,1ec1,001c,7872,8369,1
2188,2188,0,8055,0,1,e119,001c,8449,8055,1
2189,2189,0,7816,0,1,e179,001c,8697,7816,1
2190,2190,0,7792,0,1,e1f2,001c,8690,7792,1
2191,2191,0,8054,0,1,e192,001c,8594,8054,1
2192,2192,0,8402,0,1,e077,001c,8311,8402,1
2193,2193,0,8658,0,1,1f3f,001c,7999,8658,1
2194,2194,0,8586,0,1,1e98,001c,7832,8586,1
2195,2195,0,8305,0,1,1ee9,001c,7913,8305,1
2196,2196,0,7956,0,1,e026,001c,8230,7956,1
2197,2197,0,7744,0,1,e17b,001c,8571,7744,1
2198,2198,0,7828,0,1,e1e4,001c,8676,7828,1
2199,2199,0,8131,0,1,e153,001c,8531,8131,1
2200,2200,0,8494,0,1,e017,001c,8215,8494,1
2201,2201,0,8644,0,1,1ee0,001c,7904,8644,1
2202,2202,0,8507,0,1,1e67,001c,7783,8507,1
2203,2203,0,8206,0,1,1f3a,001c,7994,8206,1
2204,2204,0,7885,0,1,e0bd,001c,8381,7885,1
2205,2205,0,7710,0,1,e1a4,001c,8612,7710,1
2206,2206,0,7853,0,1,e1ce,001c,8654,7853,1
2207,2207,0,8202,0,1,e124,001c,8484,8202,1
2208,2208,0,8492,0,1,1fd4,001c,8148,8492,1
2209,2209,0,8601,0,1,1e9b,001c,7835,8601,1
2210,2210,0,8435,0,1,1e93,001c,7827,8435,1
2211,2211,0,8090,0,1,1f4d,001c,8013,8090,1
2212,2212,0,7797,0,1,e09c,001c,8348,7797,1
2213,2213,0,7719,0,1,e1b6,001c,8630,7719,1
2214,2214,0,7933,0,1,e1c9,001c,8649,7933,1
2215,2215,0,8296,0,1,e0d1,001c,8401,8296,1
2216,2216,0,8507,0,1,1f56,001c,8022,8507,1
2217,2217,0,8562,0,1,1e7c,001c,7806,8562,1
2218,2218,0,8377,0,1,1eb7,001c,7871,8377,1
2219,2219,0,8036,0,1,1f9f,001c,8095,8036,1
2220,2220,0,7791,0,1,3f8f,001c,16335,7791,1
2221,2221,0,7742,0,1,e1ef,001c,8683,7742,1
2222,2222,0,7962,0,1,e1d6,001c,8662,7962,1
2223,2223,0,8317,0,1,e1d6,001c,8662,8317,1
2224,2224,0,8570,0,1,e066,001c,8294,8570,1
2225,2225,0,8574,0,1,1f0f,001c,7951,8574,1
2226,2226,0,8540,0,1,1e59,001c,7769,8540,1
2227,2227,0,8573,0,1,1e9f,001c,7839,8573,1
2228,2228,0,8305,0,1,1fe3,001c,8163,8305,1
2229,2229,0,7949,0,1,e125,001c,8485,7949,1
2230,2230,0,7718,0,1,e1ce,001c,8654,7718,1
2231,2231,0,7779,0,1,e13c,001c,8508,7779,1
2232,2232,0,8041,0,1,e01d,001c,8221,8041,1
2233,2233,0,8386,0,1,1ec1,001c,7873,8386,1
2234,2234,0,8588,0,1,1e40,001c,7744,8588,1
2235,2235,0,8517,0,1,1ed6,001c,7894,8517,1
2236,2236,0,8216,0,1,e019,001c,8217,8216,1
2237,2237,0,7854,0,1,e166,001c,8550,7854,1
2238,2238,0,7705,0,1,e1a6,001c,8614,7705,1
2239,2239,0,7813,0,1,e0f7,001c,8439,7813,1
2240,2240,0,8120,0,1,1fc7,001c,8135,8120,1
2241,2241,0,8471,0,1,1eaf,001c,7855,8471,1
2242,2242,0,8583,0,1,1e41,001c,7745,8583,1
2243,2243,0,8449,0,1,1eff,001c,7935,8449,1
2244,2244,0,8159,0,1,e04f,001c,8271,8159,1
2245,2245,0,7812,0,1,e164,001c,8548,7812,1
2246,2246,0,7701,0,1,e191,001c,8593,7701,1
2247,2247,0,7885,0,1,e0ad,001c,8365,7885,1
2248,2248,0,8235,0,1,1f64,001c,8036,8235,1
2249,2249,0,8530,0,1,1e70,001c,7792,8530,1
2250,2250,0,8586,0,1,1e4a,001c,7754,8586,1
2251,2251,0,8362,0,1,1f41,001c,8001,8362,1
2252,2252,0,8074,0,1,e2a5,001c,8357,8074,1
2253,2253,0,7763,0,1,e1b1,001c,8629,7763,1
2254,2254,0,7734,0,1,e1fb,001c,8571,7734,1
2255,2255,0,7973,0,1,e1fb,001c,8699,7973,1
2256,2256,0,8312,0,1,ef89,001c,12169,8312,1
2257,2257,0,8529,0,1,1f5f,001c,8021,8529,1
2258,2258,0,8553,0,1,1e6b,001c,7787,8553,1
2259,2259,0,8320,0,1,1feb,001c,8169,8320,1
2260,2260,0,7978,0,1,1f9b,001c,8091,7978,1
2261,2261,0,7726,0,1,e114,001c,8468,7726,1
2262,2262,0,7770,0,1,e1b1,001c,8625,7770,1
2263,2263,0,8061,0,1,e143,001c,8515,8061,1
2264,2264,0,8404,0,1,e022,001c,8226,8404,1
2265,2265,0,8597,0,1,1ee5,001c,7909,8597,1
2266,2266,0,8522,0,1,1e43,001c,7747,8522,1
2267,2267,0,8262,0,1,1eb9,001c,7865,8262,1
2268,2268,0,7964,0,1,1fe9,001c,8169,7964,1
2269,2269,0,7745,0,1,e12d,001c,8493,7745,1
2270,2270,0,7840,0,1,e1b9,001c,8633,7840,1
2271,2271,0,8147,0,1,e114,001c,8468,8147,1
2272,2272,0,8458,0,1,1fbf,001c,8127,8458,1
2273,2273,0,8642,0,1,1e94,001c,7828,8642,1
2274,2274,0,8540,0,1,1e53,001c,7763,8540,1
2275,2275,0,8213,0,1,1eee,001c,7918,8213,1
2276,2276,0,7883,0,1,e05d,001c,8285,7883,1
2277,2277,0,7730,0,1,e187,001c,8583,7730,1
2278,2278,0,7884,0,1,e19b,001c,8603,7884,1
2279,2279,0,8248,0,1,e0f1,001c,8433,8248,1
2280,2280,0,8562,0,1,1fa3,001c,8099,8562,1
2281,2281,0,8651,0,1,1e6e,001c,7790,8651,1
2282,2282,0,8451,0,1,1e65,001c,7781,8451,1
2283,2283,0,8127,0,1,1f31,001c,7985,8127,1
2284,2284,0,7861,0,1,e093,001c,8339,7861,1
2285,2285,0,7791,0,1,e1b4,001c,8628,7791,1
2286,2286,0,7949,0,1,e19c,001c,8604,7949,1
2287,2287,0,8314,0,1,e0af,001c,8367,8314,1
2288,2288,0,8582,0,1,1f6e,001c,8047,8582,1
2289,2289,0,8655,0,1,1f7d,001c,7807,8655,1
2290,2290,0,8444,0,1,1eb7,001c,7871,8444,1
2291,2291,0,8068,0,1,1fe7,001c,8167,8068,1
2292,2292,0,7793,0,1,fff5,001c,16373,7793,1
2293,2293,0,7831,0,1,e1f5,001c,8693,7831,1
2294,2294,0,8062,0,1,e1da,001c,8666,8062,1
