Sample in Buffer,Sample in Window,TRIGGER,design_1_i/adc_interface_0_m_axis_tdata[31:0],design_1_i/adc_interface_0_m_axis_tlast,design_1_i/adc_interface_0_m_axis_tvalid,design_1_i/adc_interface_0_adc_signed_debug[15:0],design_1_i/adc_interface_0_win_coeff_out[15:0],design_1_i/adc_data[13:0],design_1_i/adc_interface_0_adc_data_original[13:0],design_1_i/adc_interface_0_adc_data_original_valid,design_1_i/xfft_0_m_axis_data_tdata[63:0],design_1_i/xfft_0_m_axis_data_tlast,design_1_i/xfft_0_m_axis_data_tvalid
Radix - UNSIGNED,UNSIGNED,UNSIGNED,SIGNED,HEX,HEX,HEX,HEX,UNSIGNED,UNSIGNED,HEX,HEX,HEX,HEX
2443,2443,0,458724,0,0,3fff,001c,16383,16356,0,b1919889ee586d8b,0,1
2444,2444,0,458724,0,0,3fff,001c,16383,16356,0,d3c0679d309971e3,0,1
2445,2445,0,458724,0,0,3fce,001c,16334,16356,0,cff745afe2ca6102,0,1
2446,2446,0,458724,0,0,3701,001c,14081,16356,0,2d69af9d5ee99676,0,1
2447,2447,0,458724,0,0,33eb,001c,13291,16356,0,9839819792a86fba,0,1
2448,2448,0,458724,0,0,26ba,001c,9914,16356,0,6a2a7d11f318752d,0,1
2449,2449,0,458724,0,0,1f29,001c,7977,16356,0,509777cbcf9ca720,0,1
2450,2450,0,458724,0,0,11b3,001c,4531,16356,0,fdacdc8d94c1fa72,0,1
2451,2451,0,458724,0,0,01af,001c,431,16356,0,d4253c7ec59d457a,0,1
2452,2452,0,458724,0,0,0180,001c,2,16356,0,8cf81cd70781fffc,0,1
2453,2453,0,458724,0,0,0000,001c,0,16356,0,d072905f4c98ec89,0,1
2454,2454,0,458724,0,0,0000,001c,0,16356,0,e56579e46950d04b,0,1
2455,2455,0,458724,0,0,013e,001c,318,16356,0,72bab7b7771160e4,0,1
2456,2456,0,458724,0,0,0f3e,001c,3902,16356,0,52baf8730f31148a,0,1
2457,2457,0,458724,0,0,1f72,001c,8050,16356,0,8e58d291deefe63f,0,1
2458,2458,0,458724,0,0,1c66,001c,15718,16356,0,26bfca548bbf1f35,0,1
2459,2459,0,458724,0,0,2506,001c,9590,16356,0,e3681f32a5054129,0,1
2460,2460,0,458724,0,0,3275,001c,13949,16356,0,b97281f2d0957f3a,0,1
2461,2461,0,458724,0,0,361d,001c,15901,16356,0,8dc937d1281fc941,0,1
2462,2462,0,458724,0,0,3f3b,001c,16251,16356,0,f6ca28065e82e0b0,0,1
2463,2463,0,458724,0,0,3fff,001c,16383,16356,0,1461a9666670f4d0,0,1
2464,2464,0,458724,0,0,3fff,001c,16383,16356,0,6e86cf6f49790d92,0,1
2465,2465,0,458724,0,0,3fff,001c,16383,16356,0,6907c84edae0eae2,0,1
2466,2466,0,458724,0,0,3d6d,001c,15725,16356,0,5e56d0efc47ce69d,0,1
2467,2467,0,458724,0,0,3b5f,001c,15199,16356,0,0797e18c98a50279,0,1
2468,2468,0,458724,0,0,2ef8,001c,12024,16356,0,c8adbd56bf9501b8,0,1
2469,2469,0,458724,0,0,287c,001c,10364,16356,0,ce9e57f7f304908d,0,1
2470,2470,0,458724,0,0,1bd6,001c,7126,16356,0,b26341bd37a9749e,0,1
2471,2471,0,458724,0,0,04ea,001c,1258,16356,0,23925f762e3e917a,0,1
2472,2472,0,458724,0,0,0000,001c,0,16356,0,18f6ef9258b8b671,0,1
2473,2473,0,458724,0,0,0000,001c,0,16356,0,6293eb88e5a3b4ab,0,1
2474,2474,0,458724,0,0,0000,001c,0,16356,0,30a010fbfe02679c,0,1
2475,2475,0,458724,0,0,0000,001c,0,16356,0,41878a2ab56d7a00,0,1
2476,2476,0,458724,0,0,0407,001c,1031,16356,0,d21a94d2c5c3b6d2,0,1
2477,2477,0,458724,0,0,1a73,001c,6771,16356,0,164595bbebb6d4c2,0,1
2478,2478,0,458724,0,0,23a3,001c,9123,16356,0,c2d34d66ed55ebef,0,1
2479,2479,0,458724,0,0,2e7e,001c,11902,16356,0,13105503206c6ce8,0,1
2480,2480,0,458724,0,0,3b08,001c,15112,16356,0,f921d1f9044a124a,0,1
2481,2481,0,458724,0,0,3d39,001c,15673,16356,0,28e3ee6af3131c6f,0,1
2482,2482,0,458724,0,0,3fff,001c,16383,16356,0,055d068e0ef24a34,0,1
2483,2483,0,458724,0,0,3fff,001c,16383,16356,0,1679c203e0009423,0,1
2484,2484,0,458724,0,0,3fff,001c,16383,16356,0,0b8c8f2707cc5155,0,1
2485,2485,0,458724,0,0,3f77,001c,16247,16356,0,15c44ab3e97d090f,0,1
2486,2486,0,458724,0,0,3654,001c,13908,16356,0,228b4a07f111184e,0,1
2487,2487,0,458724,0,0,32fe,001c,13054,16356,0,0beba132dbf0eac9,0,1
2488,2488,0,458724,0,0,27ed,001c,9583,16356,0,037deb59c9789b5a,0,1
2489,2489,0,458724,0,0,3dfe,001c,7615,16356,0,e7f067b1da9794c2,0,1
2490,2490,0,458724,0,0,1fff,001c,4087,16356,0,df8eb170ee8306ae,0,1
2491,2491,0,458724,0,0,0fe3,001c,4067,16356,0,d07e80ae14bbb3d0,0,1
2492,2492,0,458724,0,0,0000,001c,0,16356,0,ffe2ea982bb94773,0,1
2493,2493,0,458724,0,0,0000,001c,0,16356,0,2a9d83c815e91e2b,0,1
2494,2494,0,458724,0,0,0000,001c,0,16356,0,f6099b5d64f2f5d7,0,1
2495,2495,0,458724,0,0,021d,001c,540,16356,0,428980adb2a967e4,0,1
2496,2496,0,458724,0,0,021d,001c,541,16356,0,1f4ea18cb7c11072,0,1
2497,2497,0,458724,0,0,1062,001c,4194,16356,0,d7a356d68ea4b241,0,1
2498,2498,0,458724,0,0,1dcd,001c,7629,16356,0,b30f127ad7f633d0,0,1
2499,2499,0,458724,0,0,2641,001c,9793,16356,0,9ff7ceb008c933f2,0,1
2500,2500,0,458724,0,0,335a,001c,13146,16356,0,cc57f71d3fcd2358,0,1
2501,2501,0,458724,0,0,36c2,001c,14018,16356,0,125d2ee355a1d87a,0,1
2502,2502,0,458724,0,0,3fdb,001c,16347,16356,0,53456b512ba2bd92,0,1
2503,2503,0,458724,0,0,3fff,001c,16383,16356,0,5c605846eb8463cb,0,1
2504,2504,0,458724,0,0,3fff,001c,16383,16356,0,41a0f9c394aa2c3e,0,1
2505,2505,0,458724,0,0,3fff,001c,16383,16356,0,ff7e79eb86d175ca,0,1
2506,2506,0,458724,0,0,3cc3,001c,15555,16356,0,a1414db2a977c6ae,0,1
2507,2507,0,458724,0,0,3aaa,001c,15018,16356,0,8d51554bd8a26d3b,0,1
2508,2508,0,458724,0,0,2de8,001c,11752,16356,0,9b4b0f1b4abc984d,0,1
2509,2509,0,458724,0,0,2332,001c,9010,16356,0,2313c75a7991eded,0,1
2510,2510,0,458724,0,0,1a46,001c,6726,16356,0,2eda62195a1e4cee,0,1
2511,2511,0,458724,0,0,0b09,001c,2825,16356,0,01943f3924db4060,0,1
2512,2512,0,458724,0,0,0000,001c,0,16356,0,56a09fecbf836bf9,0,1
2513,2513,0,458724,0,0,0000,001c,0,16356,0,191060ce8bb674df,0,1
2514,2514,0,458724,0,0,0000,001c,0,16356,0,ced4e7b09c3c1622,0,1
2515,2515,0,458724,0,0,0000,001c,0,16356,0,8996f8d3b960fe01,0,1
2516,2516,0,458724,0,0,05ec,001c,1516,16356,0,9c0c6d431fcadc3b,0,1
2517,2517,0,458724,0,0,1bf5,001c,7157,16356,0,bbb60e9046ffdaeb,0,1
2518,2518,0,458724,0,0,28fd,001c,10493,16356,0,03311b1b5e671e6a,0,1
2519,2519,0,458724,0,0,2fbb,001c,12219,16356,0,381f4d5d2743a0fa,0,1
2520,2520,0,458724,0,0,3bcf,001c,15311,16356,0,4d0c5caaf05dc6d9,0,1
2521,2521,0,458724,0,0,3dd5,001c,15829,16356,0,27a1593bc3d34ba2,0,1
2522,2522,0,458724,0,0,3fff,001c,16383,16356,0,eb2d8087a6f5f4a7,0,1
2523,2523,0,458724,0,0,3fff,001c,16383,16356,0,c6b3242dc90a6f5e,0,1
2524,2524,0,458724,0,0,3fff,001c,16383,16356,0,a2c25b9cf44463e0,0,1
2525,2525,0,458724,0,0,3fe1,001c,16099,16356,0,ccd188ce20ad92ea,0,1
2526,2526,0,458724,0,0,3fe3,001c,13667,16356,0,d6368c6c3b07b425,0,1
2527,2527,0,458724,0,0,3763,001c,14179,16356,0,0bbb9a1b26825ec3,0,1
2528,2528,0,458724,0,0,3633,001c,13875,16356,0,1c9b5d880a56f5a3,0,1
2529,2529,0,458724,0,0,3c3a,001c,15418,16356,0,1171b66ffcf54fd6,0,1
2530,2530,0,458724,0,0,1e3e,001c,7742,16356,0,fa0fd8a8e12f715d,0,1
2531,2531,0,458724,0,0,0e3e,001c,3646,16356,0,eeab68fbe532daa6,0,1
2532,2532,0,458724,0,0,0000,001c,0,16356,0,e32a8a46feeb24b2,0,1
2533,2533,0,458724,0,0,0000,001c,0,16356,0,e52f9f4aff889a14,0,1
2534,2534,0,458724,0,0,0000,001c,0,16356,0,e6e8fa1e0219af35,0,1
2535,2535,0,458724,0,0,0000,001c,0,16356,0,e90d4380074a917a,0,1
2536,2536,0,458724,0,0,02d1,001c,721,16356,0,e684bb3600b62e40,0,1
2537,2537,0,458724,0,0,122a,001c,4650,16356,0,e0bd39a411cbc779,0,1
2538,2538,0,458724,0,0,1f44,001c,8004,16356,0,e80a45842b1aa5dd,0,1
2539,2539,0,458724,0,0,2767,001c,10087,16356,0,f57d925c11adbba5,0,1
2540,2540,0,458724,0,0,38a4,001c,14500,16356,0,1fb925be3072b36b,0,1
2541,2541,0,458724,0,0,3742,001c,14146,16356,0,15c3e841f8043a46,0,1
2542,2542,0,458724,0,0,3fff,001c,16383,16356,0,12c9288ae85f3f79,0,1
2543,2543,0,458724,0,0,3fff,001c,16383,16356,0,fb4d400fca8d0e35,0,1
2544,2544,0,458724,0,0,3fff,001c,16383,16356,0,bcc9eae9e64eba3d,0,1
2545,2545,0,458724,0,0,3fff,001c,16383,16356,0,bcd400bd04e65538,0,1
2546,2546,0,458724,0,0,3c2b,001c,15403,16356,0,aae85ec337a91903,0,1
2547,2547,0,458724,0,0,399a,001c,14746,16356,0,8515d78d0eb1ac90,0,1
2548,2548,0,458724,0,0,2cba,001c,11450,16356,0,19c7fb885132f804,0,1
2549,2549,0,458724,0,0,21be,001c,8638,16356,0,50c475ca2b7b633d,0,1
2550,2550,0,458724,0,0,18af,001c,6319,16356,0,46fbc6fce24de94c,0,1
2551,2551,0,458724,0,0,090e,001c,2318,16356,0,1ae143a1b1c39f11,0,1
2552,2552,0,458724,0,0,0000,001c,0,16356,0,dfef0517b58c8bce,0,1
2553,2553,0,458724,0,0,0000,001c,0,16356,0,9358d2ade0a316f4,0,1
2554,2554,0,458724,0,0,0000,001c,0,16356,0,96c0eab92ec60356,0,1
2555,2555,0,458724,0,0,0000,001c,0,16356,0,c815c6786177ff46,0,1
2556,2556,0,458724,0,0,07f4,001c,2036,16356,0,0ee8deb88c74b92f,0,1
2557,2557,0,458724,0,0,15aa,001c,5546,16356,0,53ac99b7470ca708,0,1
2558,2558,0,458724,0,0,2b68,001c,10856,16356,0,0ebfb4e17f5707e4,0,1
2559,2559,0,458724,0,0,3abd,001c,12477,16356,0,4c19457d029d314b,0,1
2560,2560,0,458724,0,0,34ac,001c,13485,16356,0,000000009e8dec96,0,1
2561,2561,0,458724,0,0,3eee,001c,15982,16356,0,b3e5fc4bbe932e49,0,1
2562,2562,0,458724,0,0,3fff,001c,16383,16356,0,8f486fda07c18c6a,0,1
2563,2563,0,458724,0,0,3fff,001c,16383,16356,0,ac54ae0a470a46a0,0,1
2564,2564,0,458724,0,0,3fff,001c,16383,16356,0,f116a0498c754071,0,1
2565,2565,0,458724,0,0,3fff,001c,16383,16356,0,37ebbf0f6176f57f,0,1
2566,2566,0,458724,0,0,3ece,001c,16076,16356,0,693e5e292ec456dd,0,1
2567,2567,0,458724,0,0,34f7,001c,13559,16356,0,6ca65d05e0a16717,0,1
2568,2568,0,458724,0,0,30f3,001c,15091,16356,0,2010e5f8b58beceb,0,1
2569,2569,0,458724,0,0,2ae1,001c,10977,16356,0,e51e0d05b1c368b8,0,1
2570,2570,0,458724,0,0,1692,001c,5778,16356,0,b9046f66e24d32b6,0,1
2571,2571,0,458724,0,0,07ff,001c,2047,16356,0,af3d1e9a2b7cc974,0,1
2572,2572,0,458724,0,0,0000,001c,0,16356,0,e636ba6d51313e7a,0,1
2573,2573,0,458724,0,0,0000,001c,0,16356,0,057832dd5d2d4da4,0,1
2574,2574,0,458724,0,0,0000,001c,0,16356,0,5516111b37a65b06,0,1
2575,2575,0,458724,0,0,0000,001c,0,16356,0,432c792404e6bcfa,0,1
2576,2576,0,458724,0,0,088a,001c,2186,16356,0,43359c66e64e3d94,0,1
2577,2577,0,458724,0,0,13e7,001c,5095,16356,0,04b37771ca8bdb0e,0,1
2578,2578,0,458724,0,0,2111,001c,8465,16356,0,ed37e3efe85e7e7a,0,1
2579,2579,0,458724,0,0,2cc0,001c,11456,16356,0,ea3c1c8ff8030303,0,1
2580,2580,0,458724,0,0,395f,001c,14687,16356,0,e04770db30718c2d,0,1
2581,2581,0,458724,0,0,3c11,001c,15377,16356,0,0a82b8ac11ad4d61,0,1
2582,2582,0,458724,0,0,3fff,001c,16383,16356,0,17f4602c2b186c8a,0,1
2583,2583,0,458724,0,0,3fff,001c,16383,16356,0,1f43391711cc7496,0,1
2584,2584,0,458724,0,0,3fff,001c,16383,16356,0,197bdb2000b6549b,0,1
2585,2585,0,458724,0,0,3fff,001c,16383,16356,0,16f267bb074b1d46,0,1
2586,2586,0,458724,0,0,3760,001c,14176,16356,0,1917490d0218c868,0,1
2587,2587,0,458724,0,0,38a6,001c,14502,16356,0,1ad0c146ff895750,0,1
2588,2588,0,458724,0,0,279b,001c,10139,16356,0,1cd569dffeea8ba3,0,1
2589,2589,0,458724,0,0,206b,001c,8299,16356,0,1153fc62e53394f9,0,1
2590,2590,0,458724,0,0,1329,001c,4905,16356,0,05f0a9ede130742a,0,1
2591,2591,0,458724,0,0,0304,001c,772,16356,0,ee8d3773fcf4d50f,0,1
2592,2592,0,458724,0,0,0000,001c,0,16356,0,e364b3e00a56fac3,0,1
2593,2593,0,458724,0,0,0000,001c,0,16356,0,f443bef12681cd70,0,1
2594,2594,0,458724,0,0,0000,001c,0,16356,0,29c8af143b08e2e6,0,1
2595,2595,0,458724,0,0,0000,001c,0,16356,0,332e468620ad5c80,0,1
2596,2596,0,458724,0,0,0da6,001c,3494,16356,0,5d3e0c55f4441288,0,1
2597,2597,0,458724,0,0,1fae,001c,5934,16356,0,394c5a7ac909edbd,0,1
2598,2598,0,458724,0,0,17fb,001c,11258,16356,0,14d3031aa6f44d13,0,1
2599,2599,0,458724,0,0,2bff,001c,15359,16356,0,d85dbc80c3d62b01,0,1
2600,2600,0,458724,0,0,35cd,001c,13773,16356,0,b2f42380f05d68e8,0,1
2601,2601,0,458724,0,0,3fdf,001c,16351,16356,0,c7e09feb274311a6,0,1
2602,2602,0,458724,0,0,3eff,001c,16383,16356,0,fcce2c715e663d50,0,1
2603,2603,0,458724,0,0,3fff,001c,16383,16356,0,44495f1d4700851c,0,1
2604,2604,0,458724,0,0,3fff,001c,16383,16356,0,63f4360a1fcaf380,0,1
2605,2605,0,458724,0,0,3fff,001c,16383,16356,0,7669a28fb9622afd,0,1
2606,2606,0,458724,0,0,3dbd,001c,15805,16356,0,312c91509c3d8b02,0,1
2607,2607,0,458724,0,0,3bf5,001c,15349,16356,0,e6ef8ac88bb5588d,0,1
2608,2608,0,458724,0,0,2fcc,001c,12236,16356,0,a95e7aa6bf856294,0,1
2609,2609,0,458724,0,0,2968,001c,10600,16356,0,9c77257a115aec2d,0,1
2610,2610,0,458724,0,0,1525,001c,5413,16356,0,d121d07b5a23249b,0,1
2611,2611,0,458724,0,0,064e,001c,1614,16356,0,19004b7b5295a965,0,1
2612,2612,0,458724,0,0,0000,001c,0,16356,0,64b1dc3d4abf4480,0,1
2613,2613,0,458724,0,0,0000,001c,0,16356,0,72afbdd1d89e07e5,0,1
2614,2614,0,458724,0,0,0000,001c,0,16356,0,5ebe5c88a977202d,0,1
2615,2615,0,458724,0,0,0000,001c,0,16356,0,008025cd86d0613c,0,1
2616,2616,0,458724,0,0,0a93,001c,2707,16356,0,be5ee96994ab46ae,0,1
2617,2617,0,458724,0,0,1969,001c,6505,16356,0,a39f91a7eb84ab56,0,1
2618,2618,0,458724,0,0,2280,001c,8832,16356,0,acbbb1d82ba0be9b,0,1
2619,2619,0,458724,0,0,2dd2,001c,11730,16356,0,eda392a5559fe815,0,1
2620,2620,0,458724,0,0,3a7a,001c,14970,16356,0,33a88a883fccf540,0,1
2621,2621,0,458724,0,0,3cc3,001c,15555,16356,0,6008d06a08c5e794,0,1
2622,2622,0,458724,0,0,3fff,001c,16383,16356,0,4cf0fdc8d7f8b3db,0,1
2623,2623,0,458724,0,0,3fff,001c,16383,16356,0,285c3d3a8ea0ae75,0,1
2624,2624,0,458724,0,0,3fff,001c,16383,16356,0,e0b15e75b7c11072,0,1
2625,2625,0,458724,0,0,3fa2,001c,16290,16356,0,bd765bd3b2aca334,0,1
2626,2626,0,458724,0,0,36d0,001c,14032,16356,0,befa126719f38000,0,1
2627,2627,0,458724,0,0,33a7,001c,13223,16356,0,d5639f3f15e9a9fe,0,1
2628,2628,0,458724,0,0,2641,001c,9793,16356,0,001ca7c82bb97615,0,1
2629,2629,0,458724,0,0,1eac,001c,7852,16356,0,2f82ceb914bd84de,0,1
2630,2630,0,458724,0,0,110a,001c,4362,16356,0,2071c146ee816e59,0,1
2631,2631,0,458724,0,0,0131,001c,307,16356,0,18103897da97d3c9,0,1
2632,2632,0,458724,0,0,0110,001c,1,16356,0,fc81c9c3c97814f1,0,1
2633,2633,0,458724,0,0,0000,001c,0,16356,0,f4142097dbf10aef,0,1
2634,2634,0,458724,0,0,0000,001c,0,16356,0,dd74b08cf10f427d,0,1
2635,2635,0,458724,0,0,00de,001c,222,16356,0,ea3ab6d5e97e548c,0,1
2636,2636,0,458724,0,0,0ade,001c,4062,16356,0,f475631c07cdfcc6,0,1
2637,2637,0,458724,0,0,1f66,001c,8166,16356,0,e9832100dffe0c2d,0,1
2638,2638,0,458724,0,0,1ce4,001c,7652,16356,0,faa567c30ef52c79,0,1
2639,2639,0,458724,0,0,2556,001c,9558,16356,0,3911e52b068b6c02,0,1
2640,2640,0,458724,0,0,32c4,001c,12996,16356,0,06de4144044a574f,0,1
2641,2641,0,458724,0,0,3638,001c,13880,16356,0,ecf031eb206c35d0,0,1
2642,2642,0,458724,0,0,3f6a,001c,16234,16356,0,3d2db85aed56f05c,0,1
2643,2643,0,458724,0,0,3fff,001c,16383,16356,0,e9ba441cebb6ad05,0,1
2644,2644,0,458724,0,0,3fff,001c,16383,16356,0,2de5f833c5c28e56,0,1
2645,2645,0,458724,0,0,3fff,001c,16383,16356,0,be782643b56c473d,0,1
2646,2646,0,458724,0,0,3d48,001c,15688,16356,0,cf5f2f51fe02b580,0,1
2647,2647,0,458724,0,0,3b08,001c,15112,16356,0,9d6c6deae5a48b72,0,1
2648,2648,0,458724,0,0,2e8f,001c,11919,16356,0,e709075658b9479e,0,1
2649,2649,0,458724,0,0,2845,001c,10309,16356,0,dc6e1dec2e3daf07,0,1
2650,2650,0,458724,0,0,1b45,001c,6981,16356,0,4d9da6f137a9ecfa,0,1
2651,2651,0,458724,0,0,0470,001c,1136,16356,0,31624657f305deed,0,1
2652,2652,0,458724,0,0,0000,001c,0,16356,0,37529a70bf940edf,0,1
2653,2653,0,458724,0,0,0000,001c,0,16356,0,f86771a998a3055d,0,1
2654,2654,0,458724,0,0,0000,001c,0,16356,0,a1aa3427c47d444f,0,1
2655,2655,0,458724,0,0,0000,001c,0,16356,0,96f70c6fdae247a3,0,1
2656,2656,0,458724,0,0,0475,001c,1141,16356,0,917835f949795d44,0,1
2657,2657,0,458724,0,0,1ac9,001c,6857,16356,0,eb9e01116670cd96,0,1
2658,2658,0,458724,0,0,23dd,001c,9181,16356,0,0934acc35e874ab0,0,1
2659,2659,0,458724,0,0,2f0c,001c,12044,16356,0,7238c130281e7089,0,1
2660,2660,0,458724,0,0,3b3c,001c,15164,16356,0,468cabccd0958077,0,1
2661,2661,0,458724,0,0,3d78,001c,15736,16356,0,1c992df1a5030881,0,1
2662,2662,0,458724,0,0,3fff,001c,16383,16356,0,d94068f68bbdf7f2,0,1
2663,2663,0,458724,0,0,3fff,001c,16383,16356,0,71a63064deef4a06,0,1
2664,2664,0,458724,0,0,3fff,001c,16383,16356,0,ad43edc80f31fbcf,0,1
2665,2665,0,458724,0,0,3f38,001c,16184,16356,0,8d446d7c7711a533,0,1
2666,2666,0,458724,0,0,35ff,001c,13823,16356,0,1a9b1bd06950ac6b,0,1
2667,2667,0,458724,0,0,3797,001c,12951,16356,0,2f8deb364c9852a9,0,1
2668,2668,0,458724,0,0,36ff,001c,9455,16356,0,7308f11e078250f3,0,1
2669,2669,0,458724,0,0,3def,001c,7535,16356,0,2bdbf2cac59c5235,0,1
2670,2670,0,458724,0,0,1f47,001c,3911,16356,0,0252c24294c202d3,0,1
2671,2671,0,458724,0,0,0f46,001c,3910,16356,0,af67d1afcf9a1933,0,1
2672,2672,0,458724,0,0,0000,001c,0,16356,0,95d44cc9f3184648,0,1
2673,2673,0,458724,0,0,0000,001c,0,16356,0,b2c323b047ab64eb,0,1
2674,2674,0,458724,0,0,0000,001c,0,16356,0,d2952e475eebed4a,0,1
2675,2675,0,458724,0,0,0002,001c,424,16356,0,a57e06abfe559b40,0,1
2676,2676,0,458724,0,0,01aa,001c,4522,16356,0,2c3ec53c309ae417,0,1
2677,2677,0,458724,0,0,1108,001c,4360,16356,0,4e6f6b3bee565012,0,1
2678,2678,0,458724,0,0,1e5d,001c,7773,16356,0,ff21e7ced47a2faf,0,1
2679,2679,0,458724,0,0,268c,001c,9868,16356,0,f01f317ec9aa7109,0,1
2680,2680,0,458724,0,0,33ee,001c,13294,16356,0,d64762f105e44366,0,1
2681,2681,0,458724,0,0,36c6,001c,14022,16356,0,b6118310063ace96,0,1
2682,2682,0,458724,0,0,3ff9,001c,16377,16356,0,f1ff8cbf44520078,0,1
2683,2683,0,458724,0,0,3fff,001c,16383,16356,0,fb9a05831aed80de,0,1
2684,2684,0,458724,0,0,3fff,001c,16383,16356,0,0844e6b33830c760,0,1
2685,2685,0,458724,0,0,3fff,001c,16383,16356,0,17891cd20a114e7f,0,1
2686,2686,0,458724,0,0,3c89,001c,15497,16356,0,acf5a602f78eb72a,0,1
2687,2687,0,458724,0,0,3a38,001c,14904,16356,0,fc33b12708a2da5d,0,1
2688,2688,0,458724,0,0,2d83,001c,11651,16356,0,15a51d4411f7ee61,0,1
2689,2689,0,458724,0,0,229d,001c,8861,16356,0,f56a9507009beb01,0,1
2690,2690,0,458724,0,0,1989,001c,6537,16356,0,10c0ebb70c15a6e5,0,1
2691,2691,0,458724,0,0,0a4f,001c,2639,16356,0,fd3cc5cfee41acaf,0,1
2692,2692,0,458724,0,0,0000,001c,0,16356,0,f54aecd808bc80ee,0,1
2693,2693,0,458724,0,0,0000,001c,0,16356,0,d58ef3d80e2ec896,0,1
2694,2694,0,458724,0,0,0000,001c,0,16356,0,e8ac72b61c9631d7,0,1
2695,2695,0,458724,0,0,0000,001c,0,16356,0,0219a2944c2f2060,0,1
2696,2696,0,458724,0,0,06b1,001c,1713,16356,0,1dd9e4fe37276384,0,1
2697,2697,0,458724,0,0,1484,001c,5252,16356,0,3bcf100e22dd7a9a,0,1
2698,2698,0,458724,0,0,299c,001c,10652,16356,0,4ea39799f06069b4,0,1
2699,2699,0,458724,0,0,300e,001c,12302,16356,0,15656795c9785ef3,0,1
2700,2700,0,458724,0,0,3bfb,001c,15355,16356,0,00078181cb00b2b7,0,1
2701,2701,0,458724,0,0,3f06,001c,15878,16356,0,1dc197f9e32e4014,0,1
2702,2702,0,458724,0,0,3fff,001c,16383,16356,0,c0e620472287e74a,0,1
2703,2703,0,458724,0,0,3fff,001c,16383,16356,0,8ac4a75c9c982143,0,1
2704,2704,0,458724,0,0,3fff,001c,16383,16356,0,1b07d19872403fee,0,1
2705,2705,0,458724,0,0,3fff,001c,16031,16356,0,4dd6023c444d2c63,0,1
2706,2706,0,458724,0,0,3ffd,001c,16381,16356,0,759b4d8afeeb5639,0,1
2707,2707,0,458724,0,0,35fd,001c,13821,16356,0,5f942a9acb93edba,0,1
2708,2708,0,458724,0,0,33fd,001c,15357,16356,0,0863f2609a8b9425,0,1
2709,2709,0,458724,0,0,2bdc,001c,11228,16356,0,cd810263b5575f97,0,1
2710,2710,0,458724,0,0,17bc,001c,6076,16356,0,a1ee3bc7f6211aee,0,1
2711,2711,0,458724,0,0,0d72,001c,3442,16356,0,abf2effe450c8dcb,0,1
2712,2712,0,458724,0,0,0000,001c,0,16356,0,04bf773e7587845b,0,1
2713,2713,0,458724,0,0,0000,001c,0,16356,0,2e06153c64b7a06c,0,1
2714,2714,0,458724,0,0,0000,001c,0,16356,0,8e92112b314d8c22,0,1
2715,2715,0,458724,0,0,0000,001c,0,16356,0,6de94554ca1c6887,0,1
2716,2716,0,458724,0,0,031b,001c,795,16356,0,3d8f108fb17abdb5,0,1
2717,2717,0,458724,0,0,12b8,001c,4792,16356,0,f3ff2689840f5949,0,1
2718,2718,0,458724,0,0,1ffd,001c,8189,16356,0,a7875de1d8b69971,0,1
2719,2719,0,458724,0,0,27d0,001c,10192,16356,0,b905294511438a87,0,1
2720,2720,0,458724,0,0,38ca,001c,14538,16356,0,bd55e701620dbe4e,0,1
2721,2721,0,458724,0,0,37e3,001c,14307,16356,0,2f248a0a4f80f17c,0,1
2722,2722,0,458724,0,0,3fff,001c,16383,16356,0,561969544f40d2b4,0,1
2723,2723,0,458724,0,0,3fff,001c,16383,16356,0,6a4e1bd3f1e8e1bc,0,1
2724,2724,0,458724,0,0,3fff,001c,16383,16356,0,5701a64ec288e6fa,0,1
2725,2725,0,458724,0,0,3fff,001c,16383,16356,0,0e310564a4e3f8a6,0,1
2726,2726,0,458724,0,0,3c0a,001c,15370,16356,0,e7fcddfcb983278b,0,1
2727,2727,0,458724,0,0,3936,001c,14646,16356,0,bc93a171e897882d,0,1
2728,2728,0,458724,0,0,2c44,001c,11332,16356,0,d592f5a62eaa34e5,0,1
2729,2729,0,458724,0,0,2160,001c,8544,16356,0,f4af74442b99d56d,0,1
2730,2730,0,458724,0,0,13d8,001c,5080,16356,0,335dc1602ff120eb,0,1
2731,2731,0,458724,0,0,0859,001c,2137,16356,0,3e209b3b1b03f7ef,0,1
2732,2732,0,458724,0,0,0000,001c,0,16356,0,34f46a2ad076fc9c,0,1
2733,2733,0,458724,0,0,0000,001c,0,16356,0,29cca882df2e1471,0,1
2734,2734,0,458724,0,0,0000,001c,0,16356,0,056b7ffdcfb24124,0,1
2735,2735,0,458724,0,0,0000,001c,0,16356,0,f08db05fe4116c10,0,1
2736,2736,0,458724,0,0,0c7b,001c,3195,16356,0,f6622e5aee4c3ab9,0,1
2737,2737,0,458724,0,0,1643,001c,5699,16356,0,f96996e5053d5954,0,1
2738,2738,0,458724,0,0,2f31,001c,11059,16356,0,0c684da8f299f676,0,1
2739,2739,0,458724,0,0,3b35,001c,12597,16356,0,018a52c80a3597c0,0,1
2740,2740,0,458724,0,0,35ff,001c,13563,16356,0,06a0bc72ea3cd53a,0,1
2741,2741,0,458724,0,0,3efb,001c,16059,16356,0,093b672d0aeccafb,0,1
2742,2742,0,458724,0,0,3fff,001c,16383,16356,0,06a09b6af0ae55c1,0,1
